player_id	year	yards	tds	att	comp	playoff_games	playoff_wins	pb_games
GabbBl00	2014	4395	23	784	417	0	0	0
GabbBl00	2015	6426	33	1066	595	0	0	0
GabbBl00	2016	7351	38	1226	686	0	0	0
GabbBl00	2017	8437	44	1397	781	0	0	0
GabbBl00	2018	9063	48	1498	842	0	0	0
GabbBl00	2019	9063	48	1498	842	0	0	0
GabbBl00	2020	9206	50	1514	851	0	0	0
GabbBl00	2021	9273	50	1525	858	0	0	0
GabrRo00	1962	670	3	101	57	0	0	0
GabrRo00	1963	2617	11	382	187	0	0	0
GabrRo00	1964	3853	20	525	252	0	0	0
GabrRo00	1965	5174	31	698	335	0	0	0
GabrRo00	1966	7714	41	1095	552	0	0	0
GabrRo00	1967	10493	66	1466	748	1	0	1
GabrRo00	1968	12857	85	1832	932	1	0	2
GabrRo00	1969	15406	109	2231	1149	2	0	3
GabrRo00	1970	17958	125	2638	1360	2	0	3
GabrRo00	1971	20196	142	2990	1540	2	0	3
GabrRo00	1972	22223	154	3313	1705	2	0	3
GabrRo00	1973	25442	177	3773	1975	2	0	4
GabrRo00	1974	27309	186	4111	2168	2	0	4
GabrRo00	1975	28953	199	4403	2319	2	0	4
GabrRo00	1976	29429	201	4495	2365	2	0	4
GabrRo00	1977	29444	201	4498	2366	2	0	4
GannRi00	1987	18	0	6	2	0	0	0
GannRi00	1988	108	0	21	9	0	0	0
GannRi00	1989	108	0	21	9	0	0	0
GannRi00	1990	2386	16	370	191	0	0	0
GannRi00	1991	4552	28	724	402	0	0	0
GannRi00	1992	6457	40	1003	561	0	0	0
GannRi00	1993	7161	43	1128	635	0	0	0
GannRi00	1994	7161	43	1128	635	0	0	0
GannRi00	1995	7218	43	1139	642	0	0	0
GannRi00	1996	7709	49	1229	696	0	0	0
GannRi00	1997	8853	56	1404	794	0	0	0
GannRi00	1998	11158	66	1758	1000	0	0	0
GannRi00	1999	14998	90	2273	1304	0	0	1
GannRi00	2000	18428	118	2746	1588	2	1	2
GannRi00	2001	22256	145	3295	1949	4	2	3
GannRi00	2002	26945	171	3913	2367	7	4	4
GannRi00	2003	28219	177	4138	2492	7	4	4
GannRi00	2004	28743	180	4206	2533	7	4	4
GarcJe00	1999	2544	11	375	225	0	0	0
GarcJe00	2000	6822	42	936	580	0	0	1
GarcJe00	2001	10360	74	1440	896	1	0	2
GarcJe00	2002	13704	95	1968	1224	3	1	3
GarcJe00	2003	16408	113	2360	1449	3	1	3
GarcJe00	2004	18139	123	2612	1593	3	1	3
GarcJe00	2005	19076	126	2785	1695	3	1	3
GarcJe00	2006	20385	136	2973	1811	5	2	3
GarcJe00	2007	22825	149	3300	2020	6	2	4
GarcJe00	2008	25537	161	3676	2264	6	2	4
GaroJi00	2014	182	1	27	19	0	0	0
GaroJi00	2015	188	1	31	20	0	0	0
GaroJi00	2016	690	5	94	63	0	0	0
GaroJi00	2017	2250	12	272	183	0	0	0
GaroJi00	2018	2968	17	361	236	0	0	0
GaroJi00	2019	6946	44	837	565	3	2	0
GaroJi00	2020	8042	51	977	659	3	2	0
GaroJi00	2021	11852	71	1418	960	6	4	0
GarrDa00	2002	231	1	46	23	0	0	0
GarrDa00	2003	317	2	58	32	0	0	0
GarrDa00	2004	691	4	130	70	0	0	0
GarrDa00	2005	1808	8	298	168	0	0	0
GarrDa00	2006	3543	18	539	313	0	0	0
GarrDa00	2007	6052	36	864	521	2	1	0
GarrDa00	2008	9672	51	1399	856	2	1	0
GarrDa00	2009	13269	66	1915	1170	2	1	1
GarrDa00	2010	16003	89	2281	1406	2	1	1
GeorJe00	1990	2152	16	334	181	0	0	0
GeorJe00	1991	5062	26	819	473	0	0	0
GeorJe00	1992	7025	33	1125	640	0	0	0
GeorJe00	1993	9551	41	1532	874	0	0	0
GeorJe00	1994	13285	64	2056	1196	0	0	0
GeorJe00	1995	17428	88	2613	1532	1	0	0
GeorJe00	1996	18126	91	2712	1588	1	0	0
GeorJe00	1997	22043	120	3233	1878	1	0	0
GeorJe00	1998	23229	124	3402	1971	1	0	0
GeorJe00	1999	26045	147	3731	2162	3	1	0
GeorJe00	2000	27434	154	3925	2275	3	1	0
GeorJe00	2001	27602	154	3967	2298	3	1	0
GlenMi00	2013	2608	19	416	247	0	0	0
GlenMi00	2014	4025	29	619	364	0	0	0
GlenMi00	2015	4025	29	619	364	0	0	0
GlenMi00	2016	4100	30	630	374	0	0	0
GlenMi00	2017	4933	34	770	467	0	0	0
GlenMi00	2018	5107	35	791	482	0	0	0
GlenMi00	2019	5163	36	801	488	0	0	0
GlenMi00	2020	6235	43	980	599	0	0	0
GlenMi00	2021	7025	47	1147	689	0	0	0
GoffJa00	2016	1089	5	205	112	0	0	0
GoffJa00	2017	4893	33	682	408	1	0	1
GoffJa00	2018	9581	65	1243	772	4	2	2
GoffJa00	2019	14219	87	1869	1166	4	2	2
GoffJa00	2020	18171	107	2421	1536	5	2	2
GoffJa00	2021	21416	126	2915	1868	5	2	2
GradBr00	2006	1661	9	328	177	0	0	0
GradBr00	2007	1791	9	352	190	0	0	0
GradBr00	2008	1817	9	373	197	0	0	0
GradBr00	2009	2824	15	523	279	0	0	0
GradBr00	2010	3883	20	680	362	0	0	0
GradBr00	2011	3992	21	698	370	0	0	0
GradBr00	2012	4057	21	709	375	0	0	0
GrahKe00	1992	470	1	97	42	0	0	0
GrahKe00	1993	549	1	119	50	0	0	0
GrahKe00	1994	844	4	172	74	0	0	0
GrahKe00	1995	844	4	172	74	0	0	0
GrahKe00	1996	2468	16	446	220	0	0	0
GrahKe00	1997	3876	20	696	350	0	0	0
GrahKe00	1998	5095	27	901	455	0	0	0
GrahKe00	1999	6792	36	1172	615	0	0	0
GrahKe00	2000	7670	37	1320	681	0	0	0
GrahKe00	2001	7801	39	1339	694	0	0	0
GrahOt00	1950	1943	14	253	137	2	2	1
GrahOt00	1951	4148	31	518	284	3	2	2
GrahOt00	1952	6964	51	882	465	4	2	3
GrahOt00	1953	9686	62	1140	632	5	2	4
GrahOt00	1954	11778	73	1380	774	6	3	5
GrahOt00	1955	13499	88	1565	872	7	4	5
GrbaEl00	1994	393	2	50	35	0	0	0
GrbaEl00	1995	1862	10	233	162	0	0	0
GrbaEl00	1996	3098	18	430	284	0	0	0
GrbaEl00	1997	5041	29	744	463	1	0	0
GrbaEl00	1998	6183	34	932	561	1	0	0
GrbaEl00	1999	9572	56	1431	855	1	0	0
GrbaEl00	2000	13741	84	1978	1181	1	0	1
GrbaEl00	2001	16774	99	2445	1446	3	1	1
GreeTr00	1997	0	0	1	0	0	0	0
GreeTr00	1998	3441	23	510	278	0	0	0
GreeTr00	1999	3441	23	510	278	0	0	0
GreeTr00	2000	5504	39	750	423	0	0	0
GreeTr00	2001	9287	56	1273	719	0	0	0
GreeTr00	2002	12977	82	1743	1006	0	0	0
GreeTr00	2003	17016	106	2266	1336	1	0	1
GreeTr00	2004	21607	133	2822	1705	1	0	1
GreeTr00	2005	25621	150	3329	2022	1	0	2
GreeTr00	2006	26963	157	3527	2143	2	0	2
GreeTr00	2007	27950	162	3668	2228	2	0	2
GreeTr00	2008	28475	162	3740	2266	2	0	2
GrieBo00	1970	2019	12	245	142	1	0	1
GrieBo00	1971	4108	31	508	287	4	2	2
GrieBo00	1972	4746	35	605	340	5	3	2
GrieBo00	1973	6168	52	823	456	8	6	3
GrieBo00	1974	8136	68	1076	608	9	6	4
GrieBo00	1975	9829	82	1267	726	9	6	4
GrieBo00	1976	11926	93	1539	888	9	6	4
GrieBo00	1977	14178	115	1846	1068	9	6	5
GrieBo00	1978	15969	126	2081	1216	10	6	6
GrieBo00	1979	18129	140	2391	1392	11	6	6
GrieBo00	1980	18919	146	2491	1453	11	6	6
GrieBr00	1998	2	0	3	1	0	0	0
GrieBr00	1999	3034	14	455	262	0	0	0
GrieBr00	2000	5722	33	791	478	0	0	1
GrieBr00	2001	8549	56	1242	753	0	0	1
GrieBr00	2002	11763	71	1678	1044	0	0	1
GrieBr00	2003	12576	76	1808	1118	0	0	1
GrieBr00	2004	15208	96	2144	1351	0	0	1
GrieBr00	2005	16344	103	2318	1463	0	0	1
GrieBr00	2006	16564	104	2350	1481	0	0	1
GrieBr00	2007	18367	114	2612	1642	0	0	1
GrieBr00	2008	19440	119	2796	1752	0	0	1
GrifRo01	2012	3200	20	393	258	1	0	1
GrifRo01	2013	6403	36	849	532	1	0	1
GrifRo01	2014	8097	40	1063	679	1	0	1
GrifRo01	2015	8097	40	1063	679	1	0	1
GrifRo01	2016	8983	42	1210	766	1	0	1
GrifRo01	2017	8983	42	1210	766	1	0	1
GrifRo01	2018	9004	42	1216	768	1	0	1
GrifRo01	2019	9229	43	1254	791	1	0	1
GrifRo01	2020	9271	43	1268	799	1	0	1
GrogSt00	1975	1976	11	274	139	0	0	0
GrogSt00	1976	3879	29	576	284	1	0	0
GrogSt00	1977	6041	46	881	444	1	0	0
GrogSt00	1978	8865	61	1243	625	2	0	0
GrogSt00	1979	12151	89	1666	831	2	0	0
GrogSt00	1980	14626	107	1972	1006	2	0	0
GrogSt00	1981	16485	114	2188	1123	2	0	0
GrogSt00	1982	17415	121	2310	1189	3	0	0
GrogSt00	1983	19826	136	2613	1357	3	0	0
GrogSt00	1984	20270	139	2681	1389	3	0	0
GrogSt00	1985	21581	146	2837	1474	3	0	0
GrogSt00	1986	22557	155	2939	1536	3	0	0
GrogSt00	1987	23740	165	3100	1629	3	0	0
GrogSt00	1988	24574	169	3240	1696	3	0	0
GrogSt00	1989	26271	178	3501	1829	3	0	0
GrogSt00	1990	26886	182	3593	1879	3	0	0
GrosRe00	2003	437	2	72	38	0	0	0
GrosRe00	2004	1044	3	156	85	0	0	0
GrosRe00	2005	1303	4	195	105	1	0	0
GrosRe00	2006	4496	27	675	367	4	2	0
GrosRe00	2007	5907	31	900	489	4	2	0
GrosRe00	2008	6164	33	962	521	4	2	0
GrosRe00	2009	6197	33	971	524	4	2	0
GrosRe00	2010	7081	40	1104	598	4	2	0
GrosRe00	2011	10232	56	1562	863	4	2	0
GuglRa00	1955	242	2	62	20	0	0	0
GuglRa00	1956	242	2	62	20	0	0	0
GuglRa00	1957	242	2	62	20	0	0	0
GuglRa00	1958	700	4	143	54	0	0	0
GuglRa00	1959	1317	8	232	90	0	0	0
GuglRa00	1960	2864	17	455	215	0	0	0
GuglRa00	1961	3791	22	571	271	0	0	0
GuglRa00	1962	4001	24	602	285	0	0	0
GuglRa00	1963	4119	24	626	292	0	0	0
HadePa00	1976	896	8	105	60	2	1	0
HadePa00	1977	2447	19	321	182	3	1	1
HadePa00	1978	5442	32	765	411	5	2	1
HadePa00	1979	7296	43	1055	574	5	2	1
HadePa00	1980	7481	43	1096	593	5	2	1
HadePa00	1981	9296	52	1363	731	5	2	1
HadlJo00	1970	2388	22	327	162	0	0	0
HadlJo00	1971	5463	43	758	395	0	0	0
HadlJo00	1972	7912	58	1128	585	0	0	1
HadlJo00	1973	9920	80	1386	720	1	0	2
HadlJo00	1974	11672	88	1685	862	1	0	2
HadlJo00	1975	13767	94	2038	1053	1	0	2
HadlJo00	1976	14401	101	2151	1113	1	0	2
HadlJo00	1977	14477	101	2175	1124	1	0	2
HarbJi00	1987	62	0	11	8	0	0	0
HarbJi00	1988	576	0	108	55	0	0	0
HarbJi00	1989	1780	5	286	166	0	0	0
HarbJi00	1990	3958	15	598	346	0	0	0
HarbJi00	1991	7079	30	1076	621	1	0	0
HarbJi00	1992	9565	43	1434	823	1	0	0
HarbJi00	1993	11567	50	1759	1023	1	0	0
HarbJi00	1994	13007	59	1961	1148	1	0	0
HarbJi00	1995	15582	76	2275	1348	4	2	1
HarbJi00	1996	18212	89	2680	1580	5	2	1
HarbJi00	1997	20272	99	2989	1769	5	2	1
HarbJi00	1998	22111	111	3282	1933	5	2	1
HarbJi00	1999	24872	121	3716	2182	5	2	1
HarbJi00	2000	26288	129	3918	2305	5	2	1
HarrJa01	1970	338	3	50	24	0	0	0
HarrJa01	1971	850	4	153	75	0	0	0
HarrJa01	1972	850	4	153	75	0	0	0
HarrJa01	1973	918	4	164	82	0	0	0
HarrJa01	1974	2462	15	362	188	2	1	1
HarrJa01	1975	4610	29	647	345	3	1	1
HarrJa01	1976	6070	37	805	436	3	1	1
HarrJa01	1977	7310	42	1016	545	3	1	1
HarrJa01	1978	7828	44	1104	587	3	1	1
HarrJa01	1979	7866	44	1113	592	3	1	1
HarrJo00	2002	2294	12	429	215	0	0	0
HarrJo00	2003	5174	29	983	524	0	0	0
HarrJo00	2004	8221	48	1472	798	0	0	0
HarrJo00	2005	10242	60	1802	986	0	0	0
HarrJo00	2006	12478	72	2190	1209	0	0	0
HarrJo00	2007	14693	79	2538	1424	0	0	0
HartJi00	1966	29	0	11	4	0	0	0
HartJi00	1967	3037	19	408	196	0	0	0
HartJi00	1968	5096	34	724	336	0	0	0
HartJi00	1969	6182	40	893	420	0	0	0
HartJi00	1970	8757	54	1266	591	0	0	0
HartJi00	1971	10383	62	1509	701	0	0	0
HartJi00	1972	11240	67	1628	761	0	0	0
HartJi00	1973	13463	82	1948	939	0	0	0
HartJi00	1974	15874	102	2336	1139	1	0	1
HartJi00	1975	18381	121	2681	1321	2	0	2
HartJi00	1976	21327	139	3069	1539	2	0	3
HartJi00	1977	23869	152	3424	1725	2	0	4
HartJi00	1978	26990	168	3901	1965	2	0	4
HartJi00	1979	29208	177	4279	2159	2	0	4
HartJi00	1980	32154	193	4704	2387	2	0	4
HartJi00	1981	33848	204	4945	2521	2	0	4
HartJi00	1982	34047	205	4978	2540	2	0	4
HartJi00	1983	34639	209	5069	2590	2	0	4
HartJi00	1984	34665	209	5076	2593	2	0	4
HassMa00	1999	41	1	10	3	0	0	0
HassMa00	2000	145	2	29	13	0	0	0
HassMa00	2001	2168	9	350	189	0	0	0
HassMa00	2002	5243	24	769	456	0	0	0
HassMa00	2003	9084	50	1282	769	1	0	1
HassMa00	2004	12466	72	1756	1048	2	0	1
HassMa00	2005	15925	96	2205	1342	5	2	2
HassMa00	2006	18367	114	2576	1552	7	3	2
HassMa00	2007	22333	142	3138	1904	9	4	3
HassMa00	2008	23549	147	3347	2013	9	4	3
HassMa00	2009	26578	164	3835	2306	9	4	3
HassMa00	2010	29579	176	4279	2572	11	5	3
HassMa00	2011	33150	194	4797	2891	11	5	3
HassMa00	2012	34517	201	5018	3029	11	5	3
HassMa00	2013	34647	201	5030	3036	11	5	3
HassMa00	2014	34948	203	5074	3066	11	5	3
HassMa00	2015	36638	212	5330	3222	11	5	3
HebeBo00	1985	1208	5	181	97	0	0	0
HebeBo00	1986	1706	7	260	138	0	0	0
HebeBo00	1987	3825	22	554	302	1	0	0
HebeBo00	1988	6981	42	1032	582	1	0	0
HebeBo00	1989	9667	57	1385	804	1	0	0
HebeBo00	1990	9667	57	1385	804	1	0	0
HebeBo00	1991	11343	66	1633	953	2	0	0
HebeBo00	1992	14630	85	2055	1202	3	0	0
HebeBo00	1993	17608	109	2485	1465	3	0	1
HebeBo00	1994	18218	111	2588	1517	3	0	1
HebeBo00	1995	18531	113	2633	1545	3	0	1
HebeBo00	1996	21683	135	3121	1839	3	0	1
HeinTa00	2017	10	0	1	1	0	0	0
HeinTa00	2018	330	1	58	36	0	0	0
HeinTa00	2019	330	1	58	36	0	0	0
HeinTa00	2020	467	2	77	48	1	0	0
HeinTa00	2021	3886	22	571	369	1	0	0
HennCh01	2008	67	0	12	7	0	0	0
HennCh01	2009	2945	12	463	281	0	0	0
HennCh01	2010	6246	27	953	582	0	0	0
HennCh01	2011	7114	31	1065	646	0	0	0
HennCh01	2012	9198	42	1373	812	0	0	0
HennCh01	2013	12439	55	1876	1117	0	0	0
HennCh01	2014	12931	58	1954	1159	0	0	0
HennCh01	2015	12931	58	1954	1159	0	0	0
HennCh01	2016	12931	58	1954	1159	0	0	0
HennCh01	2017	12931	58	1956	1159	0	0	0
HennCh01	2018	12960	58	1959	1161	0	0	0
HennCh01	2019	12960	58	1959	1161	0	0	0
HennCh01	2020	13208	60	1997	1189	0	0	0
HennCh01	2021	13290	60	2013	1200	0	0	0
HerbJu00	2020	4336	31	595	396	0	0	0
HerbJu00	2021	9350	69	1267	839	0	0	1
HerrMa00	1982	421	1	60	32	0	0	0
HerrMa00	1983	677	1	96	50	0	0	0
HerrMa00	1984	1029	2	152	79	0	0	0
HerrMa00	1985	2566	12	353	211	0	0	0
HerrMa00	1986	3193	14	450	262	0	0	0
HerrMa00	1987	3598	15	507	299	0	0	0
HerrMa00	1988	3636	15	512	303	0	0	0
HerrMa00	1989	3695	15	517	307	0	0	0
HerrMa00	1990	3701	15	518	308	0	0	0
HerrMa00	1991	3838	15	537	319	0	0	0
HerrMa00	1992	4015	16	561	334	0	0	0
HillKi00	1958	18	0	9	1	0	0	0
HillKi00	1959	1033	7	190	83	0	0	0
HillKi00	1960	1238	8	245	103	0	0	0
HillKi00	1961	1339	10	257	109	0	0	0
HillKi00	1962	1700	10	318	140	0	0	0
HillKi00	1963	2913	20	504	231	0	0	0
HillKi00	1964	3554	23	592	280	0	0	0
HillKi00	1965	4411	28	705	340	0	0	0
HillKi00	1966	4982	33	802	393	0	0	0
HillKi00	1967	5015	34	809	395	0	0	0
HillKi00	1968	5546	37	880	428	0	0	0
HillKi00	1969	5553	37	881	429	0	0	0
HillSh00	2007	501	5	79	54	0	0	0
HillSh00	2008	2547	18	367	235	0	0	0
HillSh00	2009	3490	23	522	322	0	0	0
HillSh00	2010	6176	39	938	579	0	0	0
HillSh00	2011	6209	39	941	581	0	0	0
HillSh00	2012	6381	41	954	591	0	0	0
HillSh00	2013	6381	41	954	591	0	0	0
HillSh00	2014	8038	49	1183	736	0	0	0
HillSh00	2015	8053	49	1190	738	0	0	0
HillSh00	2016	8295	49	1225	757	0	0	0
HippEr00	1981	2358	14	279	140	0	0	0
HippEr00	1982	2769	16	365	176	1	0	0
HippEr00	1983	5346	28	752	380	1	0	0
HippEr00	1984	5592	29	790	396	1	0	0
HippEr00	1985	8544	46	1196	619	1	0	0
HippEr00	1986	10463	55	1501	811	1	0	0
HippEr00	1987	10463	55	1501	811	1	0	0
HippEr00	1988	10621	55	1528	823	1	0	0
HippEr00	1989	10711	55	1546	830	1	0	0
HobeBi00	1995	540	6	80	44	0	0	0
HobeBi00	1996	1207	10	184	101	0	0	0
HobeBi00	1997	2231	16	345	179	0	0	0
HobeBi00	1998	2401	17	368	190	0	0	0
HobeBi00	1999	3371	23	527	275	0	0	0
HogeGa00	1982	45	0	8	3	0	0	0
HogeGa00	1983	206	1	25	14	0	0	0
HogeGa00	1984	2572	8	392	209	0	0	0
HogeGa00	1985	3550	13	518	279	0	0	0
HogeGa00	1986	4704	19	662	364	0	0	0
HogeGa00	1987	5849	28	830	463	0	0	0
HogeGa00	1988	6845	35	961	539	0	0	0
HogeGa00	1989	9436	49	1325	743	0	0	0
HolcKe00	1997	454	1	73	45	0	0	0
HolcKe00	1998	454	1	73	45	0	0	0
HolcKe00	1999	454	1	73	45	0	0	0
HolcKe00	2000	454	1	73	45	0	0	0
HolcKe00	2001	568	2	85	52	0	0	0
HolcKe00	2002	1358	10	191	116	1	0	0
HolcKe00	2003	3155	20	493	309	1	0	0
HolcKe00	2004	3892	27	580	368	1	0	0
HolcKe00	2005	5401	37	810	523	1	0	0
HolcKe00	2006	5401	37	810	523	1	0	0
HolcKe00	2007	5916	39	893	565	1	0	0
HostJe00	1988	244	1	29	16	0	0	0
HostJe00	1989	538	4	68	36	0	0	0
HostJe00	1990	1152	7	155	83	3	3	0
HostJe00	1991	3184	12	440	262	3	3	0
HostJe00	1992	4409	20	632	365	3	3	0
HostJe00	1993	7651	34	1051	601	5	4	0
HostJe00	1994	10985	54	1506	864	5	4	1
HostJe00	1995	12983	66	1792	1036	5	4	1
HostJe00	1996	15531	89	2194	1278	5	4	1
HostJe00	1997	16430	94	2338	1357	5	4	1
HoyeBr00	2009	142	0	27	19	0	0	0
HoyeBr00	2010	264	1	42	26	0	0	0
HoyeBr00	2011	286	1	43	27	0	0	0
HoyeBr00	2012	616	2	96	57	0	0	0
HoyeBr00	2013	1231	7	192	114	0	0	0
HoyeBr00	2014	4557	19	630	356	0	0	0
HoyeBr00	2015	7163	38	999	580	1	0	0
HoyeBr00	2016	8608	44	1199	714	1	0	0
HoyeBr00	2017	9895	48	1410	837	1	0	0
HoyeBr00	2018	9902	48	1412	838	1	0	0
HoyeBr00	2019	10274	52	1477	873	1	0	0
HoyeBr00	2020	10404	52	1501	888	1	0	0
HoyeBr00	2021	10631	53	1512	897	1	0	0
HuarDa00	1998	85	0	9	6	0	0	0
HuarDa00	1999	1373	8	225	131	0	0	0
HuarDa00	2000	1691	9	288	170	0	0	0
HuarDa00	2001	1691	9	288	170	0	0	0
HuarDa00	2002	1691	9	288	170	0	0	0
HuarDa00	2003	1691	9	289	170	0	0	0
HuarDa00	2004	1691	9	289	170	0	0	0
HuarDa00	2005	1691	9	289	170	0	0	0
HuarDa00	2006	3569	20	533	318	0	0	0
HuarDa00	2007	5826	31	865	524	0	0	0
HuarDa00	2008	6303	33	946	574	0	0	0
HuffGa00	1973	525	3	126	54	0	0	0
HuffGa00	1974	2188	9	409	196	0	0	0
HuffGa00	1975	3271	12	614	310	0	0	0
HuffGa00	1976	3271	12	614	310	0	0	0
HuffGa00	1977	4160	15	752	377	0	0	0
HuffGa00	1978	4329	16	788	392	0	0	0
HumpSt00	1989	91	1	10	5	0	0	0
HumpSt00	1990	1106	4	166	96	0	0	0
HumpSt00	1991	1106	4	166	96	0	0	0
HumpSt00	1992	4462	20	620	359	2	1	0
HumpSt00	1993	6443	32	944	532	2	1	0
HumpSt00	1994	9652	49	1397	796	5	3	0
HumpSt00	1995	13033	66	1875	1078	6	3	0
HumpSt00	1996	15703	84	2291	1310	6	3	0
HumpSt00	1997	17191	89	2516	1431	6	3	0
HuntSc00	1971	1210	7	163	75	0	0	0
HuntSc00	1972	2462	13	362	161	1	0	0
HuntSc00	1973	2904	15	446	196	1	0	0
HuntSc00	1974	2904	15	446	196	1	0	0
HuntSc00	1975	2904	15	446	196	1	0	0
HuntSc00	1976	3537	20	556	247	1	0	0
HuntSc00	1977	4435	22	707	317	1	0	0
HuntSc00	1978	4435	22	707	317	1	0	0
HuntSc00	1979	4756	23	748	335	1	0	0
HurtJa00	2020	1061	6	148	77	0	0	0
HurtJa00	2021	4205	22	580	342	1	0	0
JackLa00	2018	1201	6	170	99	1	0	0
JackLa00	2019	4328	42	571	364	2	0	1
JackLa00	2020	7085	68	947	606	4	1	1
JackLa00	2021	9967	84	1329	852	4	1	2
JackTa00	2006	475	2	81	47	0	0	0
JackTa00	2007	2386	11	375	218	0	0	0
JackTa00	2008	3442	20	524	306	1	0	0
JackTa00	2009	3643	21	545	320	1	0	0
JackTa00	2010	3984	24	603	354	1	0	0
JackTa00	2011	7075	38	1053	625	1	0	0
JackTa00	2012	7075	38	1053	625	1	0	0
JackTa00	2013	7226	39	1066	635	1	0	0
JackTa00	2014	7226	39	1067	636	1	0	0
JackTa00	2015	7263	39	1073	640	1	0	0
JawoRo00	1974	144	0	24	10	0	0	0
JawoRo00	1975	446	0	72	34	1	1	0
JawoRo00	1976	719	1	124	54	1	1	0
JawoRo00	1977	2902	19	470	220	1	1	0
JawoRo00	1978	5389	35	868	426	2	1	0
JawoRo00	1979	8058	53	1242	616	4	2	0
JawoRo00	1980	11587	80	1693	873	7	4	1
JawoRo00	1981	14682	103	2154	1123	8	4	1
JawoRo00	1982	16758	115	2440	1290	8	4	1
JawoRo00	1983	20073	135	2886	1525	8	4	1
JawoRo00	1984	22827	151	3313	1759	8	4	1
JawoRo00	1985	26277	168	3797	2014	8	4	1
JawoRo00	1986	27682	176	4042	2142	8	4	1
JawoRo00	1987	27682	176	4042	2142	8	4	1
JawoRo00	1988	27805	177	4056	2151	8	4	1
JawoRo00	1989	28190	179	4117	2187	8	4	1
JohnBr00	1994	150	0	37	22	0	0	0
JohnBr00	1995	422	0	73	47	0	0	0
JohnBr00	1996	2680	17	384	242	1	0	0
JohnBr00	1997	5716	37	836	517	1	0	0
JohnBr00	1998	6463	44	937	582	1	0	0
JohnBr00	1999	10468	68	1456	898	3	1	1
JohnBr00	2000	12973	79	1821	1126	3	1	1
JohnBr00	2001	16379	92	2380	1466	4	1	1
JohnBr00	2002	19428	114	2831	1747	7	4	2
JohnBr00	2003	23239	140	3401	2101	7	4	2
JohnBr00	2004	23913	143	3504	2166	7	4	2
JohnBr00	2005	25798	155	3798	2350	7	4	2
JohnBr00	2006	28548	164	4237	2620	7	4	2
JohnBr00	2007	28627	164	4248	2627	7	4	2
JohnBr00	2008	29054	166	4326	2668	7	4	2
JohnCh02	1961	51	0	13	5	0	0	0
JohnCh02	1962	2491	16	321	155	0	0	0
JohnCh02	1963	5771	44	744	377	0	0	1
JohnCh02	1964	8816	65	1164	600	0	0	1
JohnCh02	1965	11255	83	1486	755	0	0	1
JohnCh02	1966	12589	93	1691	858	0	0	1
JohnCh02	1967	12751	94	1720	870	0	0	1
JohnCh02	1968	13081	95	1787	899	0	0	1
JohnCh02	1969	14928	108	2047	1030	0	0	1
JohnCh02	1970	16580	115	2328	1174	0	0	1
JohnCh02	1971	17172	118	2422	1220	0	0	1
JohnCh02	1972	18955	132	2660	1352	0	0	1
JohnCh02	1973	21420	152	3006	1536	0	0	1
JohnCh02	1974	23389	165	3250	1672	0	0	1
JohnCh02	1975	24410	170	3392	1737	0	0	1
JohnRa00	1966	1795	12	295	129	0	0	0
JohnRa00	1967	3415	22	583	271	0	0	0
JohnRa00	1968	4307	24	739	344	0	0	0
JohnRa00	1969	5095	32	832	395	0	0	0
JohnRa00	1970	5538	34	904	435	0	0	0
JohnRa00	1971	6015	37	978	476	0	0	0
JohnRa00	1972	6245	40	995	486	0	0	0
JohnRa00	1973	7524	47	1172	585	0	0	0
JohnRa00	1974	7524	47	1172	585	0	0	0
JohnRa00	1975	8080	51	1251	626	0	0	0
JohnRa00	1976	8329	51	1286	647	0	0	0
JohnRo00	1995	24	0	7	3	0	0	0
JohnRo00	1996	24	0	7	3	0	0	0
JohnRo00	1997	368	2	35	25	0	0	0
JohnRo00	1998	1278	10	142	92	0	0	0
JohnRo00	1999	1576	12	176	117	1	0	0
JohnRo00	2000	3701	24	482	292	1	0	0
JohnRo00	2001	5166	29	698	426	1	0	0
JohnRo00	2002	5702	30	786	483	1	0	0
JohnRo00	2003	5795	30	806	494	1	0	0
JoneBe00	1973	539	4	108	43	0	0	0
JoneBe00	1974	2149	12	378	186	0	0	0
JoneBe00	1975	4632	30	722	389	1	0	0
JoneBe00	1976	7736	54	1065	596	2	0	1
JoneBe00	1977	10422	71	1458	820	3	0	1
JoneBe00	1978	10792	75	1500	847	3	0	1
JoneBe00	1979	11435	78	1592	890	3	0	1
JoneBe00	1980	14569	101	2038	1138	3	0	1
JoneBe00	1981	17663	122	2464	1382	3	0	1
JoneBe00	1982	18190	124	2551	1430	3	0	1
JoneDa05	2019	3027	24	459	284	0	0	0
JoneDa05	2020	5970	35	907	564	0	0	0
JoneDa05	2021	8398	45	1268	796	0	0	0
JurgSo00	1957	470	5	70	33	0	0	0
JurgSo00	1958	729	5	92	45	0	0	0
JurgSo00	1959	756	6	97	48	0	0	0
JurgSo00	1960	1242	11	141	72	0	0	0
JurgSo00	1961	4965	43	557	307	0	0	1
JurgSo00	1962	8226	65	923	503	0	0	1
JurgSo00	1963	9639	76	1107	602	0	0	1
JurgSo00	1964	12573	100	1492	809	0	0	2
JurgSo00	1965	14940	115	1848	999	0	0	2
JurgSo00	1966	18149	143	2284	1253	0	0	3
JurgSo00	1967	21896	174	2792	1541	0	0	4
JurgSo00	1968	23876	191	3084	1708	0	0	4
JurgSo00	1969	26978	213	3526	1982	0	0	5
